%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Not Used, Digital Channel 0 (D11), Digital Channel 1 (D12), Digital Channel 2 (D13), Digital Channel 3 (D17), Not Used, Digital Channel 4 (D18), Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Marker Channel, Timestamp (Formatted)
54.0, -12011.04515922608, -12274.86279903207, -87559.44967978593, -52777.363691015686, -17728.733149615902, -37186.753712505546, -16220.571544238514, -64130.21703126634, -43907.11860741599, -44961.58450383956, -75144.82142267482, -90727.27301445878, -23349.77219698098, -74110.27093056095, -16745.077579626748, -61946.89863287195, 0.134, 0.974, -0.016, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741766870365363E9, 0.0, 2025-03-12 17:07:50.365
56.0, -12000.696301543272, -12259.99888896929, -87099.4060754068, -52822.31304911531, -17923.9309339441, -37319.38896410334, -15940.548889702428, -64160.43658976992, -42833.20669331631, -45206.403160858536, -75400.05599260998, -90979.5795058703, -23384.506807864527, -74335.73297688163, -16178.639671640358, -62171.556016392235, 0.134, 0.974, -0.016, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668703654132E9, 0.0, 2025-03-12 17:07:50.365
58.0, -12021.394016908887, -12287.200961971399, -87714.61548979468, -52784.76211843039, -17801.801002240303, -37200.455331856654, -16196.006977082132, -64123.98089456331, -43937.36051766402, -44973.49798363423, -75164.26744035094, -90738.76181110881, -23390.05004048944, -74135.37193958425, -16699.50237268238, -61963.48362725778, 0.134, 0.974, -0.016, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668703654628E9, 0.0, 2025-03-12 17:07:50.365
60.0, -12031.832281569516, -12271.621796086049, -86898.55329973141, -52887.669549902625, -17893.59961671825, -37348.62504585088, -15718.305494583308, -64205.855334503096, -42832.87141714948, -45254.4817631819, -75451.9120397463, -91012.39186673069, -23390.117095722806, -74358.46470099267, -16168.380220935373, -62196.232342270894, 0.134, 0.974, -0.016, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668703655136E9, 0.0, 2025-03-12 17:07:50.365
62.0, -12018.33182791851, -12295.359348697586, -87838.10887791024, -52773.42978399155, -17877.238139776964, -37175.89076470027, -16232.082692632997, -64094.074260482106, -43937.42757289739, -44982.34927443854, -75187.78147551793, -90740.8181715987, -23445.907049883255, -74141.83159373184, -16659.336287896193, -61982.2814443447, 0.134, 0.988, -0.022, 192.0, 2.0, 24.0, 15.0, 112.0, 127.5, 40.0, 0.0, 0.0, 0.0, 1.7417668703655655E9, 0.0, 2025-03-12 17:07:50.365
64.0, -12035.09563625999, -12266.704412305882, -86761.3806440092, -52912.72585543703, -17850.728970852968, -37345.808726049516, -15613.252295643366, -64218.998160242816, -42888.23668816527, -45234.61106236113, -75445.31827513198, -90994.77869209989, -23361.708028520112, -74335.44240420371, -16216.995265125664, -62175.28875771628, 0.134, 0.988, -0.022, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668703656192E9, 0.0, 2025-03-12 17:07:50.365
66.0, -11987.218199636722, -12279.534313623228, -87959.8141264694, -52740.528016153345, -17952.94349824709, -37150.23096206557, -16339.795749163122, -64046.71091398131, -43896.18860437735, -44974.66027434591, -75180.74067601451, -90735.83373258516, -23464.12372161433, -74142.18922164312, -16634.883479462085, -61989.098726403565, 0.134, 0.988, -0.022, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668703658595E9, 0.0, 2025-03-12 17:07:50.365
68.0, -12009.972275492226, -12229.399350809974, -86717.34770743224, -52897.48196571851, -17793.530856791836, -37333.64937706583, -15624.785795782305, -64201.384985612036, -42965.88664840301, -45180.22926810137, -75398.49137049812, -90952.57859856827, -23325.453499013605, -74287.16263618025, -16309.196211003808, -62128.88653622706, 0.134, 0.988, -0.022, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668703659203E9, 0.0, 2025-03-12 17:07:50.365
70.0, -11987.08408916999, -12278.550836867194, -88053.9373223707, -52747.993498801414, -18006.81120238438, -37176.36015133383, -16470.061715848653, -64038.17254759939, -43793.303524649564, -44974.302646434626, -75186.03803945042, -90749.62475891408, -23477.98180317662, -74158.48364335104, -16621.405377555537, -61999.313473619644, 0.134, 0.988, -0.022, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.74176687036597E9, 0.0, 2025-03-12 17:07:50.365
72.0, -12043.85752008647, -12243.972688194835, -86670.0067126759, -52954.43421059063, -17754.99644935089, -37370.06036878352, -15653.127807751634, -64250.08943678015, -43058.154649514516, -45193.28268686327, -75400.61478622137, -90964.62618882969, -23333.634237484246, -74299.56785435294, -16403.878200516487, -62124.10326291362, 0.134, 0.988, -0.018000000000000002, 192.0, 2.0, 24.0, 15.0, 112.0, 127.5, 56.0, 0.0, 0.0, 0.0, 1.7417668703660195E9, 0.0, 2025-03-12 17:07:50.366
74.0, -11968.107458127435, -12257.383734868019, -88091.55530828898, -52735.208300972976, -18048.251336604517, -37170.30282858644, -16593.152772564026, -64022.906306136414, -43680.22604945017, -44986.596105885044, -75205.1487809597, -90777.34092203867, -23506.99436747961, -74195.11815251329, -16583.273301514782, -62030.784729812716, 0.134, 0.988, -0.018000000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668703660712E9, 0.0, 2025-03-12 17:07:50.366
76.0, -12044.639831142405, -12237.490682302796, -86696.94056474455, -52965.34186188482, -17702.447498136462, -37362.12549950189, -15762.472541626996, -64266.33915499916, -43179.92695330703, -45142.767744394274, -75364.67318113723, -90922.91783367608, -23310.99192035102, -74263.06745565742, -16514.675797781445, -62095.291864310726, 0.134, 0.988, -0.018000000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668703661208E9, 0.0, 2025-03-12 17:07:50.366
78.0, -11958.473856267197, -12243.413894583451, -88082.72636922913, -52729.57566137024, -18074.49228459505, -37184.18326189319, -16709.426547220533, -64010.4116809859, -43554.497486889064, -45020.86133013503, -75251.50629896001, -90803.73833224039, -23525.07692874395, -74218.274559769, -16546.124702230063, -62067.93332909743, 0.134, 0.988, -0.018000000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.74176687036617E9, 0.0, 2025-03-12 17:07:50.366
80.0, -12014.621438338929, -12216.100062859066, -86795.39999907017, -52937.8939196937, -17661.3202883387, -37322.585263560446, -15933.977476832568, -64236.834852318156, -43332.87994061469, -45076.226601150825, -75322.31662539442, -90860.37765269013, -23295.9491963326, -74203.12007702829, -16631.977752682895, -62045.6933433644, 0.134, 0.988, -0.018000000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668703662193E9, 0.0, 2025-03-12 17:07:50.366
82.0, -11960.954899901737, -12242.743342249792, -88029.57392091441, -52762.49978095291, -18082.38245038777, -37209.01604998303, -16808.489478646457, -64039.737169711254, -43388.334618608314, -45011.85357711954, -75276.00381088303, -90812.07553292222, -23503.75336453359, -74220.19680979215, -16518.855573994588, -62078.41629724697, 0.134, 0.982, -0.014, 192.0, 2.0, 24.0, 15.0, 88.0, 127.5, 72.0, 0.0, 0.0, 0.0, 1.7417668703662684E9, 0.0, 2025-03-12 17:07:50.366
84.0, -12043.991630553202, -12222.917344917936, -86915.29475632844, -52953.13780941222, -17664.60599477363, -37322.026469949065, -16118.155851144296, -64257.15258802803, -43475.729939428566, -45055.193609618385, -75328.70922430864, -90857.38251893313, -23329.968551393576, -74205.19878926263, -16731.063035853273, -62048.91199456597, 0.134, 0.982, -0.014, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741766870366319E9, 0.0, 2025-03-12 17:07:50.366
86.0, -11975.46118205323, -12245.492606817796, -87917.21170153758, -52798.910772670606, -18112.177325746696, -37257.11700405085, -16851.069551833814, -64069.889672981466, -43254.69353851003, -45067.01768243524, -75346.45650940615, -90878.84019361022, -23532.72122534767, -74279.80891225445, -16487.518428268246, -62133.66980954049, 0.134, 0.982, -0.014, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668703663683E9, 0.0, 2025-03-12 17:07:50.366
88.0, -12005.747795790172, -12214.244868069276, -87100.18838646275, -52912.05530310337, -17661.45439880543, -37285.97310614266, -16298.981463787732, -64216.6065235861, -43639.59057803042, -44996.54263216766, -75269.20888056862, -90804.54299504079, -23333.254257828507, -74159.71298929608, -16831.198851013047, -62007.82948825711, 0.134, 0.982, -0.014, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741766870366442E9, 0.0, 2025-03-12 17:07:50.366
90.0, -11952.729457942183, -12232.238022355798, -87813.49960726495, -52813.59586877774, -18076.8168660184, -37273.25496354759, -16830.729464379485, -64069.97907995929, -43117.76675197682, -45066.30242661267, -75352.67029436473, -90898.71089443099, -23498.18778016422, -74281.15001692176, -16448.96166908284, -62142.141120689055, 0.134, 0.982, -0.014, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668703664908E9, 0.0, 2025-03-12 17:07:50.366
92.0, -12020.790519808594, -12238.205938125366, -87284.14324332992, -52935.077599892335, -17675.468942578907, -37299.4065045603, -16425.35822693804, -64221.05452073271, -43752.10925961844, -44964.020843985185, -75235.59185690783, -90785.61106748713, -23346.642952757236, -74140.28932336441, -16879.00923240295, -61988.91991244792, 0.134, 0.978, -0.02, 192.0, 2.0, 24.0, 15.0, 72.0, 127.5, 48.0, 0.0, 0.0, 0.0, 1.7417668703665397E9, 0.0, 2025-03-12 17:07:50.366
94.0, -11998.394071864375, -12248.823016741637, -87628.51657015283, -52872.51506716193, -18070.781895015465, -37331.8612375094, -16729.11843408566, -64118.951752060864, -43002.87878547654, -45149.205046797404, -75412.37180380485, -90968.94007550957, -23518.863143785376, -74336.26941874855, -16392.09883118854, -62199.808621383745, 0.134, 0.978, -0.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668703665907E9, 0.0, 2025-03-12 17:07:50.366
96.0, -12021.773996564627, -12231.723932233326, -87472.1437659435, -52914.06696010435, -17726.27445772582, -37274.551364725994, -16566.37538270657, -64179.18970336792, -43879.089519869034, -44950.43098335636, -75217.28577819893, -90778.03382611679, -23400.130677238783, -74143.82089898836, -16898.455250079067, -62000.296950375676, 0.134, 0.978, -0.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668705765705E9, 0.0, 2025-03-12 17:07:50.576
98.0, -12009.033502225102, -12257.942528479402, -87441.61128301756, -52919.87841366272, -18051.20176687262, -37364.874764069886, -16655.20121517196, -64149.730104175826, -42923.79831359367, -45168.18167783996, -75426.47575455616, -90988.4755001635, -23500.8476377544, -74343.57843918544, -16366.975470420775, -62213.66670294604, 0.134, 0.978, -0.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668705766134E9, 0.0, 2025-03-12 17:07:50.576
100.0, -12016.029598239613, -12258.210749412865, -87659.94312285699, -52904.455709988564, -17784.098420631697, -37250.45618420317, -16738.64027722362, -64153.17227282194, -43944.669538100905, -44948.41932635538, -75199.8961210127, -90763.3710817541, -23447.717541184134, -74139.32819835284, -16916.068424709847, -61993.74788925027, 0.134, 0.978, -0.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741766870576634E9, 0.0, 2025-03-12 17:07:50.576
102.0, -12009.212316180745, -12247.168987651943, -87265.21131577628, -52950.43324833313, -18010.23101928604, -37380.118653788406, -16599.925351133985, -64178.385040567526, -42878.2231066493, -45216.752018541345, -75468.29586843203, -91029.11097158326, -23503.485143600126, -74381.37523905936, -16366.416676809393, -62237.71717997995, 0.132, 0.986, -0.024, 192.0, 2.0, 16.0, 15.0, 104.0, 127.5, 32.0, 0.0, 0.0, 0.0, 1.7417668705766537E9, 0.0, 2025-03-12 17:07:50.576
104.0, -11980.356214088943, -12227.834728698102, -87868.14962245818, -52859.439296655575, -17821.895220505623, -37212.27940467351, -16926.73020681503, -64098.6787198399, -43989.842413645085, -44906.1521775904, -75160.06531239334, -90719.02522075477, -23464.995439648086, -74108.34868053779, -16920.06938696735, -61961.85194991255, 0.132, 0.986, -0.024, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668705766737E9, 0.0, 2025-03-12 17:07:50.576
106.0, -11984.535990302085, -12192.854248625548, -87144.73541316217, -52948.33218435433, -17918.812384463836, -37360.38206343437, -16563.112028016094, -64165.06340087216, -42843.33203355456, -45172.786137197756, -75441.76434776359, -90993.97402929951, -23468.12468387183, -74332.44727044669, -16381.794676994645, -62191.04673755726, 0.132, 0.986, -0.024, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741766870576698E9, 0.0, 2025-03-12 17:07:50.576
108.0, -12000.964522476736, -12246.789007996204, -88031.76439187102, -52867.754145592946, -17858.753247112425, -37218.26967218753, -17065.333374182388, -64094.34248141557, -43947.15058173545, -44894.7974914071, -75165.63089676273, -90714.97955500837, -23492.376326605838, -74109.60037822729, -16883.658395249655, -61967.10460985955, 0.132, 0.986, -0.024, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741766870576758E9, 0.0, 2025-03-12 17:07:50.576
110.0, -12029.530051890619, -12229.198185109877, -87003.38298122681, -53004.368007703786, -17862.95537507002, -37396.10015107395, -16483.40570728847, -64217.18766894194, -42881.687627039864, -45203.96682071291, -75475.7613510801, -91015.99049758799, -23458.602840733867, -74351.98269510064, -16400.614845826014, -62212.035025600795, 0.132, 0.987, -0.026000000000000002, 192.0, 2.0, 16.0, 15.0, 112.0, 127.5, 16.0, 0.0, 0.0, 0.0, 1.741766870576778E9, 0.0, 2025-03-12 17:07:50.576
112.0, -11974.053022152546, -12232.774464222726, -88159.03522479955, -52831.52196783089, -17916.756023973947, -37181.27753511399, -17144.16797687626, -64050.82363496109, -43926.5199216032, -44907.850910169, -75173.31989685535, -90717.08061898717, -23526.909771789287, -74127.32531158034, -16825.09682477675, -61983.48843854528, 0.132, 0.987, -0.026000000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668705767992E9, 0.0, 2025-03-12 17:07:50.576
114.0, -12029.708865846262, -12218.1340716045, -86907.22577658008, -53020.841243367344, -17787.875865444646, -37378.576383420994, -16377.95017694833, -64229.0117417588, -42943.24433126979, -45157.743413179334, -75421.37955682035, -90964.89440976315, -23406.836200575377, -74301.7359735651, -16427.861622317032, -62152.266460927305, 0.132, 0.987, -0.026000000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.74176687057682E9, 0.0, 2025-03-12 17:07:50.576
116.0, -11972.041365151568, -12237.289516602697, -88215.78630397157, -52843.21193018102, -17980.212626482564, -37191.11230267433, -17171.05712545599, -64042.17350985688, -43828.976908800236, -44926.8051894671, -75200.38785939073, -90752.88811360457, -23564.52775770757, -74165.65855332119, -16728.470233496457, -62020.59233434109, 0.132, 0.987, -0.026000000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668705768392E9, 0.0, 2025-03-12 17:07:50.576
118.0, -12026.736083833704, -12211.093272101078, -86859.01306378997, -53040.55548197693, -17747.150987047076, -37380.2751159996, -16349.42935102336, -64252.905756581524, -43056.21004774691, -45139.39263098152, -75406.11331535738, -90955.79724976985, -23397.224950459597, -74299.85842703086, -16474.44265776189, -62138.92246948749, 0.132, 0.987, -0.026000000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668705768578E9, 0.0, 2025-03-12 17:07:50.576
120.0, -11977.338728587476, -12246.073752173634, -88252.28670266709, -52845.82708428229, -18032.26983931897, -37198.80130276696, -17226.69061740525, -64045.50391978073, -43725.577738949985, -44962.6126840845, -75223.85719106879, -90781.29718080726, -23587.594757985444, -74203.34359447284, -16660.587985585687, -62055.014020802264, 0.131, 0.9844999999999999, -0.024, 192.0, 2.0, 8.0, 15.0, 88.0, 127.5, 40.0, 0.0, 0.0, 0.0, 1.7417668705768764E9, 0.0, 2025-03-12 17:07:50.576
122.0, -12056.799180126094, -12236.887185202502, -86839.79056355842, -53079.26870337352, -17706.873143538614, -37397.35184876345, -16357.163054604896, -64282.99120461837, -43183.97261905344, -45124.148741263, -75388.36603025986, -90948.93526422206, -23405.24922671905, -74294.94104325068, -16543.576603362155, -62131.233469394865, 0.131, 0.9844999999999999, -0.024, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668705768957E9, 0.0, 2025-03-12 17:07:50.576
124.0, -11971.79549596256, -12248.979478952824, -88220.34605984045, -52865.69778510306, -18079.990813731052, -37224.84108505739, -17270.94707142676, -64049.259012849216, -43605.30300203598, -45002.264678748215, -75262.90568863222, -90835.09782971119, -23622.70934852473, -74254.37262706431, -16590.24704578484, -62105.73012897136, 0.131, 0.9844999999999999, -0.024, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741766870576915E9, 0.0, 2025-03-12 17:07:50.576
126.0, -12038.470749672742, -12218.335237304598, -86901.99546837753, -53067.24346485656, -17687.136553184577, -37360.35971168992, -16441.250317245762, -64267.166169544005, -43334.981004593494, -45085.70374079988, -75360.24753573508, -90924.6612697436, -23410.099555265853, -74271.13643540579, -16628.937915436974, -62110.93808542944, 0.131, 0.9844999999999999, -0.024, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668705769331E9, 0.0, 2025-03-12 17:07:50.576
128.0, -11972.197827362756, -12248.688906274905, -88146.0041577821, -52879.913494576635, -18095.033537749474, -37237.022785785535, -17271.595272015962, -64063.094742667054, -43454.22756126256, -45016.458036477336, -75295.11455239232, -90856.64491136611, -23609.7229849962, -74273.03633368449, -16530.61259157808, -62125.95845770341, 0.131, 0.9844999999999999, -0.024, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668705769515E9, 0.0, 2025-03-12 17:07:50.576
130.0, -12042.00232529668, -12230.248717099275, -86970.10123373286, -53073.47960155959, -17675.804218745736, -37355.82230756549, -16501.331806341626, -64275.92805337049, -43476.7134161846, -45044.420068790925, -75338.90161978026, -90884.98692333543, -23415.642787890767, -74245.20841183764, -16699.7929453603, -62082.03727984873, 0.1325, 0.98225, -0.022, 192.0, 2.0, 24.0, 15.0, 80.0, 127.5, 48.0, 0.0, 0.0, 0.0, 1.7417668705769787E9, 0.0, 2025-03-12 17:07:50.576
132.0, -11978.948054188259, -12243.168025394443, -87995.68867632016, -52913.84344265979, -18131.422177722714, -37272.00326585809, -17210.642064886342, -64080.75262078675, -43310.66230662612, -45091.51519435825, -75375.8937568538, -90916.59228999523, -23641.305999911547, -74332.42491870224, -16453.946108096374, -62177.926263561996, 0.1325, 0.98225, -0.022, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.741766870576998E9, 0.0, 2025-03-12 17:07:50.576
134.0, -12039.029543284125, -12232.305077589164, -87080.31768564197, -53065.12004913331, -17686.086021195177, -37325.602749061916, -16579.04882181273, -64230.66577084849, -43642.47395306516, -45018.73791441177, -75312.57126481191, -90847.03366125032, -23435.513488711535, -74217.04521382395, -16761.97549843496, -62056.15395976949, 0.1325, 0.98225, -0.022, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668705770164E9, 0.0, 2025-03-12 17:07:50.577
136.0, -11981.406746078343, -12230.47223454383, -87849.24004664899, -52921.82301543034, -18121.96738981812, -37275.08780659292, -17133.215622093157, -64069.464989836815, -43175.09897650468, -45089.45883386837, -75386.37672500333, -90925.33182207726, -23618.708386267233, -74336.85056410439, -16391.62944455498, -62187.649272400056, 0.1325, 0.98225, -0.022, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668705770352E9, 0.0, 2025-03-12 17:07:50.577
138.0, -12008.742929547183, -12211.674417456916, -87257.03057730563, -53030.094865571846, -17700.704062068948, -37290.219937589165, -16690.651081878077, -64211.48797410584, -43758.05482364355, -44975.062605746105, -75262.86098514331, -90807.29225960879, -23433.21125903264, -74192.011260034, -16803.102708232727, -62032.729331580325, 0.1325, 0.98225, -0.022, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7417668705770535E9, 0.0, 2025-03-12 17:07:50.577
